Desc_Carrera,Desc_Materia,Calif_Final,sexo,edad,Grado  
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,9.00,M,15.00,2
PREPARATORIA,MATEMATICAS_III,9.00,M,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,M,15.00,2
PREPARATORIA,MATEMATICAS_III,8.00,F,15.00,2
PREPARATORIA,FISICA,10.00,F,15.00,2
PREPARATORIA,INFORMATICA_I,9.00,F,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,F,15.00,2
PREPARATORIA,INFORMATICA_I,9.00,M,15.00,2
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,9.00,M,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,M,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,10.00,M,15.00,2
PREPARATORIA,MATEMATICAS_III,8.00,M,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,F,16.00,2
PREPARATORIA,MATEMATICAS_III,7.00,F,16.00,2
PREPARATORIA,INFORMATICA_I,9.00,F,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,10.00,F,16.00,2
PREPARATORIA,FISICA,8.00,F,16.00,2
PREPARATORIA,MATEMATICAS_III,9.00,M,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,10.00,M,15.00,2
PREPARATORIA,INFORMATICA_I,9.00,M,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,M,15.00,2
PREPARATORIA,FISICA,8.00,M,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,M,16.00,2
PREPARATORIA,FISICA,8.00,M,16.00,2
PREPARATORIA,MATEMATICAS_III,8.00,M,16.00,2
PREPARATORIA,INFORMATICA_I,9.00,M,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,6.00,M,16.00,2
PREPARATORIA,FISICA,9.00,F,15.00,2
PREPARATORIA,INFORMATICA_I,9.00,F,15.00,2
PREPARATORIA,MATEMATICAS_III,9.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,F,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,F,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,8.00,M,16.00,2
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,8.00,M,16.00,2
PREPARATORIA,QUIMICA,5.00,M,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,10.00,M,16.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,7.00,M,16.00,2
PREPARATORIA,BIOLOGIA_I,10.00,F,16.00,3
PREPARATORIA,HISTORIA_DE_NUESTRO_TIEMPO,9.00,F,16.00,3
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_III,9.00,F,16.00,3
PREPARATORIA,INFORMATICA_II,8.00,F,16.00,3
PREPARATORIA,MATEMATICAS_III,9.00,F,16.00,3
PREPARATORIA,QUIMICA,8.00,F,16.00,3
PREPARATORIA,LITERATURA_I,9.00,F,16.00,3
PREPARATORIA,MATEMATICAS_III,9.00,F,15.00,2
PREPARATORIA,INFORMATICA_I,10.00,F,15.00,2
PREPARATORIA,FISICA,9.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,F,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,8.00,F,15.00,2
PREPARATORIA,INFORMATICA_I,8.00,F,15.00,2
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,6.00,F,15.00,2
PREPARATORIA,FISICA,8.00,F,15.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,7.00,F,15.00,2
PREPARATORIA,LENGUA_ADICIONAL_AL_ESPANOL_I,7.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,5.00,F,16.00,2
PREPARATORIA,INFORMATICA_I,5.00,F,16.00,2
PREPARATORIA,MATEMATICAS_III,5.00,F,16.00,2
PREPARATORIA,FISICA,5.00,F,16.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,5.00,F,16.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,8.00,F,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,5.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,F,15.00,2
PREPARATORIA,MATEMATICAS_III,7.00,F,15.00,2
PREPARATORIA,FISICA,8.00,F,15.00,2
PREPARATORIA,MATEMATICAS_III,8.00,F,16.00,3
PREPARATORIA,LITERATURA_I,9.00,F,16.00,3
PREPARATORIA,BIOLOGIA_I,8.00,F,16.00,3
PREPARATORIA,INFORMATICA_II,8.00,F,16.00,3
PREPARATORIA,QUIMICA,8.00,F,16.00,3
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,F,16.00,3
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,8.00,F,16.00,3
PREPARATORIA,INFORMATICA_I,8.00,M,16.00,2
PREPARATORIA,MATEMATICAS_III,8.00,M,16.00,2
PREPARATORIA,FISICA,7.00,M,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,8.00,M,16.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,M,16.00,2
PREPARATORIA,FISICA,8.00,F,16.00,2
PREPARATORIA,MATEMATICAS_III,8.00,F,16.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,6.00,F,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,F,16.00,2
PREPARATORIA,INFORMATICA_I,9.00,F,16.00,2
PREPARATORIA,FISICA,5.00,M,16.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,5.00,M,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO_I,7.00,M,16.00,2
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,7.00,M,16.00,2
PREPARATORIA,MATEMATICAS_II,6.00,M,16.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,F,16.00,2
PREPARATORIA,INFORMATICA_I,9.00,F,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,F,16.00,2
PREPARATORIA,FISICA,10.00,F,16.00,2
PREPARATORIA,BIOLOGIA_I,8.00,F,16.00,2
PREPARATORIA,INFORMATICA_II,7.00,M,15.00,3
PREPARATORIA,LITERATURA_I,7.00,M,15.00,3
PREPARATORIA,QUIMICA,8.00,M,15.00,3
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,M,15.00,3
PREPARATORIA,HISTORIA_DE_MEXICO II,8.00,M,15.00,3
PREPARATORIA,BIOLOGIA_I,9.00,M,15.00,3
PREPARATORIA,MATEMATICAS_III,5.00,M,15.00,3
PREPARATORIA,LITERATURA_I,9.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,10.00,F,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,8.00,F,15.00,2
PREPARATORIA,INFORMATICA_I,10.00,F,15.00,2
PREPARATORIA,FISICA,10.00,F,15.00,2
PREPARATORIA,MATEMATICAS_III,9.00,F,15.00,2
PREPARATORIA,QUIMICA,7.00,F,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,8.00,F,15.00,2
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,8.00,F,15.00,2
PREPARATORIA,INFORMATICA_I,8.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,F,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,8.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,F,15.00,2
PREPARATORIA,MATEMATICAS_III,7.00,F,15.00,2
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,8.00,F,15.00,2
PREPARATORIA,INFORMATICA_I,9.00,F,15.00,2
PREPARATORIA,MATEMATICAS_III,8.00,F,15.00,2
PREPARATORIA,INFORMATICA_I,10.00,F,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,8.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,F,15.00,2
PREPARATORIA,FISICA,10.00,F,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,8.00,F,15.00,2
PREPARATORIA,MATEMATICAS_III,8.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,F,15.00,2
PREPARATORIA,FISICA,10.00,F,15.00,2
PREPARATORIA,INFORMATICA_I,10.00,F,15.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,7.00,M,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,7.00,M,15.00,2
PREPARATORIA,MATEMATICAS_II,8.00,M,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,M,15.00,2
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,8.00,M,15.00,2
PREPARATORIA,INFORMATICA_I,8.00,M,15.00,2
PREPARATORIA,LITERATURA_I,7.00,M,15.00,3
PREPARATORIA,HISTORIA_DE_NUESTRO_TIEMPO,8.00,M,15.00,3
PREPARATORIA,BIOLOGIA_I,8.00,M,15.00,3
PREPARATORIA,FISICA,5.00,M,15.00,3
PREPARATORIA,MATEMATICAS_II,9.00,M,15.00,3
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_III,5.00,M,15.00,3
PREPARATORIA,INFORMATICA_II,5.00,M,15.00,3
PREPARATORIA,MATEMATICAS_II,8.00,F,16.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,10.00,F,16.00,2
PREPARATORIA,LITERATURA_I,8.00,F,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,8.00,F,16.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,9.00,F,16.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,F,16.00,2
PREPARATORIA,INFORMATICA_II,8.00,F,16.00,2
PREPARATORIA,MATEMATICAS_II,9.00,F,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,10.00,F,16.00,2
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,9.00,F,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,7.00,F,15.00,2
PREPARATORIA,LITERATURA_I,8.00,F,15.00,2
PREPARATORIA,FISICA,6.00,F,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,8.00,F,15.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,8.00,F,15.00,2
PREPARATORIA,FISICA,8.00,M,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,8.00,M,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,M,15.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,8.00,M,15.00,2
PREPARATORIA,MATEMATICAS_III,8.00,M,15.00,2
PREPARATORIA,MATEMATICAS_III,5.00,F,16.00,2
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,9.00,F,16.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,8.00,F,16.00,2
PREPARATORIA,INFORMATICA_I,9.00,F,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,10.00,F,16.00,2
PREPARATORIA,LITERATURA_I,8.00,F,15.00,3
PREPARATORIA,BIOLOGIA_I,9.00,F,15.00,3
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,F,15.00,3
PREPARATORIA,MATEMATICAS_III,5.00,F,15.00,3
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,F,15.00,3
PREPARATORIA,QUIMICA,5.00,F,15.00,3
PREPARATORIA,INFORMATICA_II,8.00,F,15.00,3
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,M,15.00,2
PREPARATORIA,MATEMATICAS_III,9.00,M,15.00,2
PREPARATORIA,FISICA,7.00,M,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,M,15.00,2
PREPARATORIA,INFORMATICA_I,9.00,M,15.00,2
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,7.00,M,16.00,2
PREPARATORIA,LENGUA_ADICIONAL_AL_ESPANOL_I,8.00,M,16.00,2
PREPARATORIA,FISICA,8.00,M,16.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,6.00,M,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,M,16.00,2
PREPARATORIA,MATEMATICAS_II,8.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,8.00,F,15.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,8.00,F,15.00,2
PREPARATORIA,QUIMICA,7.00,F,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,8.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_NUESTRO_TIEMPO,8.00,F,16.00,3
PREPARATORIA,INFORMATICA_II,6.00,F,16.00,3
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_III,8.00,F,16.00,3
PREPARATORIA,MATEMATICAS_III,7.00,F,16.00,3
PREPARATORIA,LITERATURA_I,8.00,F,16.00,3
PREPARATORIA,BIOLOGIA II,9.00,F,16.00,3
PREPARATORIA,FISICA,7.00,F,16.00,3
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,F,16.00,2
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,6.00,F,16.00,2
PREPARATORIA,INFORMATICA_I,8.00,F,16.00,2
PREPARATORIA,FISICA,5.00,F,16.00,2
PREPARATORIA,MATEMATICAS_II,7.00,F,16.00,2
PREPARATORIA,MATEMATICAS_II,9.00,M,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,M,15.00,2
PREPARATORIA,INFORMATICA_II,9.00,M,15.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,9.00,M,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,10.00,M,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO_I,9.00,F,16.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,6.00,F,16.00,2
PREPARATORIA,FISICA,6.00,F,16.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,8.00,F,16.00,2
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,8.00,F,16.00,2
PREPARATORIA,INFORMATICA_I,10.00,F,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,10.00,F,16.00,2
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,9.00,F,16.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,8.00,F,16.00,2
PREPARATORIA,MATEMATICAS_III,8.00,F,16.00,2
PREPARATORIA,METODOLOGIA_DE_LA_INVESTIGAC.,8.00,M,16.00,4
PREPARATORIA,FILOSOFIA,8.00,M,16.00,4
PREPARATORIA,BIOLOGIA II,8.00,M,16.00,4
PREPARATORIA,PSICOLOGIA,10.00,M,16.00,4
PREPARATORIA,TECNOLOGIA_I,9.00,M,16.00,4
PREPARATORIA,INFORMATICA_I,5.00,F,15.00,2
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,5.00,F,15.00,2
PREPARATORIA,MATEMATICAS_III,5.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,5.00,F,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,5.00,F,15.00,2
PREPARATORIA,MATEMATICAS_III,5.00,M,15.00,2
PREPARATORIA,FISICA,5.00,M,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,5.00,M,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,5.00,M,15.00,2
PREPARATORIA,INFORMATICA_I,5.00,M,15.00,2
PREPARATORIA,MATEMATICAS_III,8.00,M,16.00,3
PREPARATORIA,QUIMICA,9.00,M,16.00,3
PREPARATORIA,BIOLOGIA_I,9.00,M,16.00,3
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,M,16.00,3
PREPARATORIA,LITERATURA_I,9.00,M,16.00,3
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,M,16.00,3
PREPARATORIA,INFORMATICA_I,10.00,M,16.00,3
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,M,17.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,M,17.00,2
PREPARATORIA,FISICA,9.00,M,17.00,2
PREPARATORIA,INFORMATICA_I,9.00,M,17.00,2
PREPARATORIA,LITERATURA_I,9.00,M,17.00,2
PREPARATORIA,FISICA,9.00,F,15.00,2
PREPARATORIA,MATEMATICAS_III,8.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,10.00,F,15.00,2
PREPARATORIA,INFORMATICA_I,10.00,F,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,F,15.00,2
PREPARATORIA,QUIMICA,7.00,F,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,F,16.00,2
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,9.00,F,16.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,10.00,F,16.00,2
PREPARATORIA,INFORMATICA_I,7.00,F,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,M,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,8.00,M,15.00,2
PREPARATORIA,INFORMATICA_I,10.00,M,15.00,2
PREPARATORIA,FISICA,8.00,M,15.00,2
PREPARATORIA,MATEMATICAS_III,8.00,M,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,7.00,F,15.00,2
PREPARATORIA,QUIMICA,9.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,F,15.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,9.00,F,15.00,2
PREPARATORIA,INFORMATICA_I,9.00,F,15.00,2
PREPARATORIA,FISICA,7.00,F,16.00,2
PREPARATORIA,MATEMATICAS_III,5.00,F,16.00,2
PREPARATORIA,INFORMATICA_I,9.00,F,16.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,8.00,F,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO_I,8.00,F,16.00,2
PREPARATORIA,INFORMATICA_I,10.00,F,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,F,15.00,2
PREPARATORIA,FISICA,8.00,F,15.00,2
PREPARATORIA,MATEMATICAS_III,9.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,10.00,F,15.00,2
PREPARATORIA,LITERATURA_I,8.00,M,15.00,3
PREPARATORIA,QUIMICA,7.00,M,15.00,3
PREPARATORIA,MATEMATICAS_III,7.00,M,15.00,3
PREPARATORIA,INFORMATICA_II,7.00,M,15.00,3
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,6.00,M,15.00,3
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,M,15.00,3
PREPARATORIA,BIOLOGIA_I,9.00,M,15.00,3
PREPARATORIA,MATEMATICAS_II,9.00,F,15.00,3
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,F,15.00,3
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,F,15.00,3
PREPARATORIA,BIOLOGIA_I,9.00,F,15.00,3
PREPARATORIA,INFORMATICA_II,7.00,F,15.00,3
PREPARATORIA,LITERATURA_I,9.00,F,15.00,3
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,5.00,M,16.00,2
PREPARATORIA,FISICA,5.00,M,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO_I,5.00,M,16.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,5.00,M,16.00,2
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,7.00,M,16.00,2
PREPARATORIA,INFORMATICA_II,9.00,F,15.00,3
PREPARATORIA,HISTORIA_DE_NUESTRO_TIEMPO,10.00,F,15.00,3
PREPARATORIA,FISICA,10.00,F,15.00,3
PREPARATORIA,BIOLOGIA_I,10.00,F,15.00,3
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,F,15.00,3
PREPARATORIA,MATEMATICAS_III,9.00,F,15.00,3
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,8.00,M,16.00,2
PREPARATORIA,MATEMATICAS_III,7.00,M,16.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,8.00,M,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,8.00,M,16.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,8.00,M,16.00,2
PREPARATORIA,MATEMATICAS_III,8.00,F,15.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,7.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,10.00,F,15.00,2
PREPARATORIA,INFORMATICA_I,8.00,F,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,F,15.00,2
PREPARATORIA,MATEMATICAS_III,9.00,F,16.00,2
PREPARATORIA,INFORMATICA_I,10.00,F,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,10.00,F,16.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,8.00,F,16.00,2
PREPARATORIA,LITERATURA_I,9.00,F,16.00,2
PREPARATORIA,FISICA,8.00,F,16.00,2
PREPARATORIA,FISICA,8.00,M,16.00,2
PREPARATORIA,MATEMATICAS_II,9.00,M,16.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,M,16.00,2
PREPARATORIA,BIOLOGIA_I,9.00,M,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,8.00,M,16.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,9.00,M,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,M,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,8.00,M,15.00,2
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,8.00,M,15.00,2
PREPARATORIA,MATEMATICAS_II,9.00,M,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,10.00,F,15.00,2
PREPARATORIA,FISICA,8.00,F,15.00,2
PREPARATORIA,INFORMATICA_I,10.00,F,15.00,2
PREPARATORIA,MATEMATICAS_III,8.00,F,15.00,2
PREPARATORIA,MATEMATICAS_II,9.00,F,15.00,2
PREPARATORIA,QUIMICA,6.00,F,15.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,8.00,F,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,7.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,10.00,F,15.00,2
PREPARATORIA,INFORMATICA_I,9.00,M,16.00,2
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,10.00,M,16.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,7.00,M,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,M,16.00,2
PREPARATORIA,MATEMATICAS_III,9.00,M,16.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,F,16.00,2
PREPARATORIA,INFORMATICA_I,10.00,F,16.00,2
PREPARATORIA,MATEMATICAS_III,8.00,F,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,10.00,F,16.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,10.00,F,16.00,2
PREPARATORIA,MATEMATICAS_III,7.00,F,16.00,2
PREPARATORIA,INFORMATICA_I,9.00,F,16.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,9.00,F,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,10.00,F,16.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,F,16.00,2
PREPARATORIA,INFORMATICA_I,9.00,F,15.00,2
PREPARATORIA,FISICA,9.00,F,15.00,2
PREPARATORIA,MATEMATICAS_III,7.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,9.00,F,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,F,15.00,2
PREPARATORIA,BIOLOGIA_I,9.00,M,17.00,3
PREPARATORIA,QUIMICA,7.00,M,17.00,3
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,M,17.00,3
PREPARATORIA,MATEMATICAS_III,8.00,M,17.00,3
PREPARATORIA,HISTORIA_DE_NUESTRO_TIEMPO,9.00,M,17.00,3
PREPARATORIA,LITERATURA_I,10.00,M,17.00,3
PREPARATORIA,INFORMATICA_I,9.00,M,15.00,2
PREPARATORIA,MATEMATICAS_III,8.00,M,15.00,2
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,8.00,M,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,8.00,M,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,8.00,M,15.00,2
PREPARATORIA,FISICA,5.00,M,15.00,2
PREPARATORIA,TALLER_DE_LECTURA_Y_REDACC.II,6.00,M,15.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,7.00,M,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,8.00,M,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,7.00,M,15.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,9.00,F,16.00,2
PREPARATORIA,FISICA,10.00,F,16.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,9.00,F,16.00,2
PREPARATORIA,INFORMATICA_II,8.00,F,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,10.00,F,16.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,8.00,F,16.00,2
PREPARATORIA,INTR.A_LAS_CIENCIAS_SOCIALES,9.00,F,16.00,2
PREPARATORIA,INFORMATICA_I,10.00,F,16.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,8.00,F,16.00,2
PREPARATORIA,MATEMATICAS_III,8.00,F,16.00,2
PREPARATORIA,CALCULO_INTEGRAL,9.00,M,17.00,6
PREPARATORIA,ECOLOGIA_Y_MEDIO_AMBIENTE,9.00,M,17.00,6
PREPARATORIA,TEMAS_SELECTOS_DE_FISICA_II,9.00,M,17.00,6
PREPARATORIA,DERECHO,9.00,M,17.00,6
PREPARATORIA,TECNOLOGIA_II,9.00,M,17.00,6
PREPARATORIA,TEMAS_SELECTOS_DE_QUIMICA_II,8.00,M,17.00,6
PREPARATORIA,ADMINISTRACION_II,8.00,M,17.00,6
PREPARATORIA,LITERATURA_I,8.00,F,15.00,2
PREPARATORIA,LENGUA_ADIC.AL_ESPANOL_II,5.00,F,15.00,2
PREPARATORIA,FISICA,5.00,F,15.00,2
PREPARATORIA,INFORMATICA_I,8.00,F,15.00,2
PREPARATORIA,HISTORIA_DE_MEXICO II,8.00,F,15.00,2
